229, -110, 228
318, -94, 134
249, -81, 234
306, -62, 15
245, -51, 245
265, -40, 121
215, -30, 237
218, 0, 241
187, 11, 113
174, 14, 240
238, 31, 5
253, 41, 133
165, 43, 240
313, 76, 155
221, 74, 1
207, 89, 255
207, 100, 2
271, 113, 29
145, 93, 240
248, 128, 140
232, 130, 17
210, 131, 124
285, 146, 158
145, 124, 239
195, 140, 118
201, 152, 7
184, 155, 112
251, 177, 45
156, 162, 239
199, 173, 29
141, 171, 95
222, 190, 47
136, 213, 229
173, 226, 83
217, 241, 60
149, 230, 233
191, 239, 72
168, 238, 90
124, 251, 90
196, 264, 77
172, 263, 193
223, 274, 55
154, 266, 89
203, 291, 60
137, 286, 216
189, 296, 78
193, 323, 66
149, 319, 94
184, 337, 89
123, 332, 96
181, 348, 91
115, 343, 224
159, 363, 221
