287, -110, 146
208, -101, 251
256, -81, 133
214, -72, 107
275, -63, 26
320, -31, 32
193, -28, 235
330, -10, 158
195, -13, 96
293, -1, 33
242, 0, 11
184, -5, 230
255, 4, 134
201, 7, 95
163, 7, 88
242, 28, 24
179, 22, 226
205, 47, 228
212, 57, 90
204, 64, 224
339, 86, 172
212, 75, 235
229, 77, 23
211, 102, 247
221, 104, 39
217, 113, 60
228, 126, 53
215, 131, 77
240, 146, 41
221, 149, 81
230, 155, 61
211, 159, 93
229, 167, 55
258, 174, 169
323, 188, 164
197, 180, 217
225, 185, 244
248, 188, 161
168, 188, 222
283, 201, 163
223, 199, 4
251, 204, 145
198, 200, 225
317, 213, 158
270, 213, 151
203, 208, 237
245, 212, 129
302, 225, 157
280, 234, 139
299, 239, 146
188, 231, 240
197, 244, 114
298, 256, 132
240, 261, 119
284, 270, 124
