132, -104, 96
157, -90, 234
111, -73, 223
158, -72, 237
228, -57, 11
109, -46, 98
190, -34, 250
130, -26, 97
262, -30, 144
181, -20, 99
107, -1, 225
131, 7, 91
254, 0, 25
298, 0, 153
155, 33, 221
117, 54, 90
253, 69, 48
267, 74, 49
222, 91, 63
210, 94, 80
221, 106, 73
163, 117, 208
240, 114, 67
255, 132, 63
267, 132, 56
215, 139, 202
211, 150, 205
239, 153, 95
259, 160, 70
204, 176, 219
264, 182, 75
102, 202, 227
170, 201, 218
246, 203, 232
222, 209, 236
204, 213, 233
270, 208, 158
143, 223, 224
109, 231, 239
150, 228, 227
289, 220, 173
165, 236, 231
210, 232, 252
308, 223, 175
282, 228, 150
170, 247, 242
195, 244, 253
231, 243, 125
131, 256, 248
184, 259, 0
184, 278, 6
198, 302, 17
218, 317, 143
