213, -59, 240
196, -55, 87
234, -48, 97
173, -42, 83
256, -43, 32
204, -38, 82
252, -25, 101
250, -13, 71
250, -7, 66
203, -2, 71
285, 4, 59
249, 7, 66
161, 17, 75
272, 8, 67
174, 18, 71
229, 27, 48
253, 29, 196
265, 33, 81
195, 40, 61
246, 44, 187
224, 53, 43
248, 53, 188
268, 53, 90
233, 65, 19
280, 61, 76
261, 67, 208
164, 78, 60
272, 72, 99
221, 77, 41
289, 84, 80
234, 90, 171
168, 121, 181
156, 123, 176
268, 118, 218
205, 126, 33
204, 142, 171
184, 170, 163
