243, 4, 250
257, 18, 107
277, 24, 47
245, 32, 13
228, 38, 226
207, 50, 77
252, 53, 52
236, 56, 254
247, 59, 62
241, 61, 69
271, 62, 175
241, 74, 74
233, 88, 203
221, 98, 40
240, 96, 198
246, 104, 83
271, 102, 70
229, 108, 196
254, 107, 78
230, 121, 200
230, 133, 200
203, 139, 47
243, 136, 101
195, 150, 50
228, 146, 184
275, 141, 76
263, 147, 80
241, 166, 116
239, 180, 210
200, 186, 33
233, 191, 138
219, 205, 163
241, 210, 111
214, 216, 254
216, 228, 153
187, 233, 164
199, 233, 13
235, 232, 222
260, 252, 220
202, 265, 144
264, 260, 107
193, 271, 142
220, 304, 255
187, 317, 6
222, 318, 133
194, 342, 130
220, 348, 8
