203, -90, 240
223, -51, 112
208, -46, 243
192, -31, 95
262, -27, 17
163, -24, 93
249, -13, 15
146, -13, 221
289, -3, 150
236, 3, 120
192, 18, 231
280, 37, 34
243, 37, 24
161, 34, 218
199, 37, 236
167, 52, 86
209, 62, 91
242, 73, 129
255, 79, 39
299, 91, 168
240, 98, 122
265, 102, 47
179, 103, 213
237, 109, 84
241, 122, 59
218, 127, 77
260, 132, 57
252, 142, 65
225, 144, 71
274, 147, 52
256, 163, 91
138, 160, 83
234, 166, 205
222, 167, 206
265, 176, 78
199, 174, 206
220, 178, 222
216, 198, 236
249, 204, 241
205, 204, 220
190, 220, 216
176, 220, 214
213, 228, 238
192, 240, 235
