327, 76, 170
118, 92, 97
148, 99, 253
188, 116, 125
362, 108, 163
126, 125, 247
337, 117, 25
118, 161, 243
64, 181, 210
108, 178, 239
187, 185, 123
391, 185, 168
103, 204, 233
86, 223, 220
393, 210, 173
184, 230, 121
301, 226, 36
85, 246, 231
77, 266, 223
108, 319, 231
374, 314, 48
171, 330, 19
121, 345, 236
109, 347, 88
84, 349, 213
318, 343, 54
304, 345, 170
138, 362, 3
264, 361, 162
144, 375, 46
169, 381, 43
164, 389, 54
285, 393, 166
237, 400, 22
175, 406, 54
259, 414, 153
144, 421, 90
333, 412, 73
294, 421, 117
156, 432, 93
174, 433, 69
321, 429, 83
357, 430, 67
126, 448, 218
189, 445, 150
213, 446, 158
173, 450, 99
210, 455, 148
266, 454, 130
169, 469, 240
322, 468, 72
272, 474, 118
232, 480, 132
292, 482, 86
303, 483, 73
297, 503, 74
