214, 81, 122
162, 92, 118
262, 80, 3
238, 94, 1
326, 88, 13
266, 98, 130
342, 94, 14
249, 128, 4
120, 148, 103
235, 139, 117
373, 154, 151
173, 190, 244
180, 200, 224
76, 222, 227
185, 253, 241
108, 264, 227
109, 272, 227
197, 264, 110
171, 273, 241
386, 261, 40
446, 256, 178
276, 290, 139
345, 283, 40
371, 286, 161
248, 308, 113
128, 324, 87
215, 324, 241
238, 331, 98
362, 320, 168
212, 359, 94
240, 356, 249
330, 346, 165
258, 364, 106
200, 372, 223
104, 386, 214
322, 361, 46
292, 370, 144
218, 382, 224
323, 379, 167
231, 396, 227
286, 390, 122
330, 393, 42
347, 392, 172
190, 416, 86
248, 411, 91
292, 405, 111
183, 427, 85
293, 415, 108
148, 434, 215
328, 412, 165
205, 428, 86
179, 439, 216
352, 419, 168
322, 435, 141
190, 454, 214
396, 439, 169
245, 459, 84
322, 450, 142
298, 458, 66
167, 483, 87
306, 466, 48
265, 478, 74
374, 466, 36
401, 463, 38
234, 492, 83
168, 504, 85
338, 493, 35
397, 486, 42
372, 493, 40
321, 509, 38
300, 515, 46
237, 529, 80
273, 528, 65
283, 532, 56
201, 542, 85
