213, 41, 117
221, 46, 118
187, 50, 110
179, 58, 107
162, 67, 238
324, 91, 13
157, 110, 237
72, 117, 221
89, 126, 224
253, 133, 9
257, 154, 131
137, 180, 232
32, 204, 219
223, 216, 4
340, 241, 31
220, 263, 117
284, 266, 149
159, 272, 94
222, 280, 6
56, 287, 87
313, 291, 35
261, 296, 29
29, 301, 217
301, 302, 154
413, 309, 165
229, 312, 119
54, 322, 213
117, 327, 217
433, 329, 173
205, 336, 90
175, 338, 230
256, 340, 40
331, 341, 38
369, 342, 165
235, 343, 42
217, 348, 63
430, 357, 174
212, 367, 61
34, 369, 204
196, 369, 72
317, 393, 44
289, 408, 49
232, 428, 57
216, 431, 61
153, 440, 69
184, 451, 67
289, 461, 54
182, 471, 197
206, 477, 68
