226, 6, 116
107, 41, 205
189, 43, 101
260, 52, 242
142, 52, 221
302, 63, 246
271, 71, 247
149, 74, 227
329, 79, 1
282, 83, 250
253, 84, 114
234, 90, 242
286, 91, 253
146, 100, 225
315, 104, 123
159, 106, 98
310, 114, 124
217, 113, 105
168, 117, 226
196, 125, 234
382, 143, 13
35, 146, 213
45, 147, 216
269, 168, 248
415, 225, 159
224, 240, 93
257, 242, 246
195, 244, 87
78, 247, 88
187, 265, 220
190, 306, 82
114, 315, 85
375, 331, 45
210, 336, 77
403, 348, 176
292, 356, 59
355, 357, 49
372, 381, 54
247, 387, 63
108, 393, 79
158, 399, 71
125, 402, 77
63, 409, 208
319, 428, 51
305, 437, 181
278, 438, 49
100, 444, 201
109, 445, 200
