211, 47, 115
109, 78, 89
74, 97, 212
113, 100, 225
181, 120, 93
192, 134, 87
310, 134, 32
290, 143, 147
290, 152, 148
300, 154, 152
130, 157, 81
373, 157, 159
283, 164, 143
211, 166, 237
142, 171, 213
290, 171, 148
266, 177, 22
226, 178, 87
243, 183, 91
282, 187, 148
244, 192, 74
214, 194, 231
64, 196, 204
244, 205, 40
64, 214, 67
235, 221, 51
121, 224, 71
202, 232, 64
182, 251, 66
277, 255, 37
221, 258, 52
372, 260, 31
407, 267, 33
246, 268, 41
105, 276, 200
405, 276, 33
390, 277, 160
225, 278, 48
352, 301, 31
351, 327, 156
387, 333, 159
234, 350, 169
245, 363, 166
140, 364, 51
253, 372, 26
317, 383, 21
165, 385, 50
277, 385, 21
202, 386, 38
181, 391, 49
309, 392, 151
341, 394, 147
263, 403, 24
316, 403, 23
215, 407, 44
192, 412, 52
253, 418, 27
