182, 37, 230
201, 44, 235
190, 47, 101
381, 42, 137
166, 70, 227
286, 74, 114
263, 80, 244
352, 98, 16
190, 117, 92
291, 119, 254
274, 125, 107
398, 135, 152
221, 144, 229
395, 191, 39
166, 214, 215
201, 223, 83
218, 253, 211
173, 256, 212
169, 271, 209
301, 275, 37
393, 277, 51
309, 295, 74
315, 315, 73
352, 318, 58
264, 330, 78
320, 331, 69
302, 337, 77
246, 348, 208
380, 360, 61
236, 374, 73
334, 373, 199
282, 383, 200
375, 394, 65
201, 411, 72
346, 409, 197
197, 428, 69
241, 433, 199
319, 431, 67
