362, 37, 20
78, 44, 214
238, 46, 117
403, 95, 153
109, 124, 226
415, 174, 159
326, 184, 30
356, 186, 32
367, 195, 157
68, 235, 85
78, 258, 84
96, 261, 79
218, 268, 231
121, 280, 210
85, 284, 208
173, 288, 79
253, 310, 248
291, 312, 140
376, 318, 37
419, 341, 164
376, 346, 166
211, 348, 82
189, 376, 208
231, 386, 217
196, 400, 211
327, 401, 155
177, 410, 84
301, 410, 126
203, 411, 82
301, 420, 118
282, 426, 92
397, 435, 165
89, 439, 207
238, 452, 216
138, 475, 214
