264, 48, 113
179, 53, 99
214, 59, 233
235, 60, 239
226, 65, 236
209, 73, 236
298, 73, 10
186, 75, 99
306, 75, 14
148, 76, 226
321, 79, 20
228, 85, 240
275, 88, 116
348, 97, 150
245, 98, 244
181, 99, 231
237, 100, 243
205, 105, 97
172, 106, 228
146, 107, 222
332, 107, 143
257, 111, 250
142, 114, 220
379, 114, 22
404, 118, 27
394, 123, 154
275, 127, 116
200, 133, 230
316, 147, 17
116, 157, 215
179, 161, 93
150, 165, 93
358, 171, 151
266, 173, 251
336, 177, 144
121, 179, 219
251, 179, 100
373, 179, 24
183, 183, 223
150, 193, 222
272, 245, 100
128, 254, 87
227, 256, 224
299, 260, 110
322, 286, 125
106, 290, 208
310, 308, 19
312, 317, 66
326, 325, 47
318, 362, 51
176, 366, 85
207, 374, 81
268, 379, 61
251, 383, 70
126, 386, 204
204, 394, 82
395, 397, 44
236, 409, 72
304, 413, 47
340, 422, 176
376, 422, 48
336, 433, 46
299, 437, 47
315, 442, 172
254, 449, 62
293, 454, 54
328, 454, 169
209, 458, 70
