224, 33, 116
367, 39, 17
335, 41, 12
160, 45, 108
409, 98, 154
109, 114, 225
457, 136, 32
415, 173, 159
100, 176, 208
326, 185, 29
366, 194, 157
155, 200, 223
98, 202, 208
158, 211, 85
448, 250, 33
474, 272, 162
221, 273, 233
116, 280, 207
172, 287, 79
195, 292, 75
269, 297, 12
289, 310, 141
189, 311, 205
375, 321, 39
464, 330, 39
257, 329, 245
414, 341, 165
374, 346, 167
249, 346, 234
111, 352, 206
206, 356, 82
199, 362, 83
266, 378, 253
181, 381, 209
231, 385, 215
193, 391, 210
324, 399, 154
172, 401, 82
301, 410, 124
202, 413, 81
302, 420, 118
282, 424, 91
392, 431, 166
319, 448, 38
239, 452, 214
223, 462, 81
308, 466, 63
408, 473, 163
294, 475, 80
260, 483, 82
