331, 8, 13
122, 11, 118
161, 11, 121
363, 15, 17
381, 15, 15
242, 41, 1
396, 66, 156
356, 94, 151
408, 95, 33
80, 103, 97
60, 121, 224
241, 136, 120
378, 163, 159
156, 170, 230
275, 170, 20
56, 177, 91
68, 190, 224
58, 204, 222
171, 218, 237
247, 221, 22
436, 223, 40
130, 254, 90
153, 279, 226
205, 279, 9
221, 280, 24
303, 283, 43
97, 295, 219
195, 300, 5
285, 309, 50
86, 310, 87
234, 314, 148
434, 326, 44
194, 328, 13
145, 334, 221
222, 347, 42
434, 355, 172
250, 356, 170
52, 358, 214
204, 358, 42
234, 365, 161
216, 366, 144
185, 368, 16
423, 373, 44
194, 380, 78
215, 399, 65
242, 407, 65
121, 409, 82
343, 415, 52
312, 417, 57
204, 418, 73
170, 424, 79
201, 434, 200
183, 437, 78
161, 443, 81
256, 447, 68
148, 466, 209
295, 480, 70
