271, 103, 133
204, 123, 114
183, 144, 241
243, 163, 124
215, 172, 249
241, 175, 120
288, 186, 25
224, 191, 251
353, 203, 39
359, 234, 167
198, 220, 97
319, 242, 161
326, 250, 47
341, 252, 46
365, 258, 48
330, 267, 172
272, 271, 144
224, 268, 97
374, 285, 177
114, 263, 90
403, 298, 48
276, 288, 151
389, 301, 50
262, 295, 135
177, 292, 80
371, 324, 56
120, 307, 83
341, 327, 62
277, 325, 169
180, 317, 73
169, 317, 208
200, 323, 216
268, 337, 136
193, 348, 52
364, 367, 63
215, 355, 211
315, 366, 93
252, 365, 13
301, 375, 114
209, 369, 187
408, 395, 54
138, 373, 56
396, 397, 61
259, 390, 157
213, 395, 167
123, 397, 49
320, 416, 97
206, 413, 20
104, 405, 55
255, 431, 146
191, 429, 160
110, 427, 188
168, 433, 162
252, 440, 142
130, 447, 164
225, 455, 144
105, 446, 160
245, 461, 2
268, 464, 128
193, 466, 139
226, 487, 133
143, 489, 131
198, 499, 5
309, 510, 233
343, 514, 227
112, 505, 2
384, 537, 229
237, 530, 130
267, 554, 120
174, 554, 133
307, 568, 241
211, 577, 252
