279, -45, 148
353, -30, 28
307, -14, 26
343, 5, 157
387, 11, 156
210, 4, 125
302, 11, 25
341, 24, 155
268, 19, 141
327, 28, 154
133, 39, 103
321, 66, 153
263, 75, 22
203, 79, 253
256, 89, 139
416, 102, 30
294, 95, 150
122, 90, 230
215, 100, 117
198, 104, 251
130, 102, 94
233, 114, 21
279, 120, 29
295, 126, 151
326, 132, 36
287, 144, 37
239, 147, 133
144, 147, 86
193, 154, 86
230, 195, 85
155, 191, 76
369, 207, 162
191, 197, 69
290, 208, 47
312, 212, 41
233, 207, 60
238, 219, 53
288, 239, 52
341, 249, 167
223, 242, 39
201, 243, 54
263, 249, 77
247, 251, 179
280, 256, 64
182, 257, 191
248, 263, 182
153, 260, 60
255, 275, 195
366, 283, 30
254, 284, 215
313, 289, 42
323, 291, 35
232, 286, 24
296, 298, 71
235, 307, 20
393, 323, 156
176, 311, 43
289, 320, 227
330, 325, 170
317, 335, 136
245, 336, 13
357, 344, 151
330, 350, 128
297, 386, 127
240, 388, 147
