225, -55, 244
146, -55, 224
143, -22, 229
257, 20, 253
292, 42, 129
162, 55, 227
256, 88, 2
201, 86, 97
323, 106, 22
104, 112, 90
324, 130, 148
128, 118, 87
282, 132, 20
188, 149, 220
274, 166, 30
102, 160, 214
210, 171, 231
98, 193, 84
248, 213, 40
233, 220, 65
281, 226, 39
153, 220, 210
222, 233, 73
191, 235, 88
73, 235, 213
176, 245, 213
249, 255, 47
231, 257, 58
290, 270, 38
332, 276, 173
314, 276, 164
216, 277, 85
229, 289, 52
110, 283, 218
322, 306, 46
169, 297, 222
133, 302, 224
313, 319, 168
223, 317, 250
247, 334, 149
101, 327, 225
189, 334, 243
120, 335, 238
165, 340, 243
206, 343, 5
151, 348, 251
307, 358, 165
100, 354, 246
272, 373, 156
296, 378, 161
