139, -10, 236
289, -12, 41
338, -10, 42
180, -3, 0
140, 0, 96
166, 2, 99
132, 5, 230
207, 6, 130
246, 10, 38
193, 15, 107
269, 17, 157
195, 34, 6
312, 34, 47
209, 44, 117
169, 51, 85
199, 62, 63
127, 72, 216
271, 84, 55
163, 88, 78
242, 87, 59
195, 102, 72
210, 119, 71
229, 121, 64
160, 127, 80
181, 132, 74
189, 134, 201
257, 133, 65
239, 135, 191
337, 133, 53
140, 139, 208
303, 144, 60
305, 209, 67
184, 219, 85
323, 217, 50
358, 220, 29
244, 232, 79
224, 234, 82
389, 236, 161
311, 240, 80
365, 239, 165
247, 248, 82
343, 255, 145
320, 257, 224
116, 266, 99
286, 264, 209
382, 265, 142
305, 273, 222
197, 276, 211
212, 278, 211
113, 283, 222
139, 282, 220
365, 279, 125
244, 282, 211
223, 290, 213
245, 301, 220
264, 303, 224
185, 319, 224
264, 336, 232
141, 339, 228
175, 368, 234
205, 372, 237
288, 387, 243
280, 388, 112
230, 390, 111
245, 404, 241
268, 414, 246
205, 416, 113
241, 418, 245
