315, 41, 31
267, 61, 3
200, 66, 223
293, 82, 133
337, 87, 43
353, 89, 165
286, 102, 40
231, 115, 225
242, 126, 242
275, 144, 129
258, 156, 61
236, 160, 237
281, 161, 57
253, 178, 75
245, 198, 82
250, 217, 202
300, 225, 84
326, 232, 48
312, 234, 66
315, 254, 64
336, 267, 175
313, 271, 55
180, 284, 216
286, 282, 215
333, 290, 148
265, 301, 218
392, 303, 163
188, 314, 222
375, 319, 160
220, 329, 224
359, 337, 145
236, 343, 232
384, 340, 21
400, 341, 151
194, 362, 232
261, 360, 241
243, 394, 251
407, 390, 151
187, 400, 245
314, 403, 1
329, 404, 128
291, 430, 126
378, 462, 132
228, 468, 0
327, 487, 119
244, 490, 130
358, 489, 115
