210, 172, 115
145, 184, 95
185, 184, 244
249, 177, 34
108, 205, 88
162, 209, 92
188, 208, 248
308, 196, 43
299, 207, 45
122, 232, 219
100, 242, 211
219, 228, 31
200, 236, 10
320, 227, 171
152, 262, 218
203, 266, 94
228, 268, 47
367, 261, 170
152, 287, 84
207, 281, 69
265, 282, 172
156, 302, 214
204, 301, 78
299, 293, 172
251, 302, 46
222, 316, 70
239, 330, 63
353, 325, 164
140, 358, 216
254, 346, 52
340, 352, 157
273, 362, 162
249, 368, 229
304, 362, 155
235, 376, 219
286, 383, 131
334, 385, 144
223, 406, 231
342, 403, 132
307, 418, 123
201, 431, 226
238, 443, 109
214, 458, 240
