353, 191, 13
241, 132, 233
213, 120, 220
257, 154, 245
310, 190, 17
190, 135, 75
230, 176, 232
358, 279, 35
210, 209, 216
292, 268, 150
241, 241, 247
225, 237, 227
113, 187, 192
334, 317, 45
259, 282, 78
162, 236, 51
176, 243, 186
255, 298, 55
236, 289, 73
141, 236, 56
184, 267, 198
235, 302, 74
276, 338, 182
170, 281, 189
148, 287, 179
160, 312, 193
313, 398, 72
341, 414, 194
236, 363, 88
211, 359, 211
162, 342, 209
329, 444, 211
264, 425, 209
148, 361, 209
286, 441, 209
183, 391, 218
306, 463, 217
95, 355, 196
124, 374, 205
133, 387, 219
108, 378, 208
321, 497, 100
230, 464, 224
270, 489, 226
111, 411, 228
160, 438, 231
285, 511, 228
207, 498, 105
190, 495, 232
97, 449, 98
107, 464, 234
