269, 121, 138
271, 152, 25
247, 167, 132
202, 182, 253
304, 190, 37
235, 195, 129
283, 211, 38
247, 220, 135
183, 255, 80
264, 257, 147
327, 262, 44
269, 266, 150
60, 273, 78
236, 285, 102
266, 288, 148
223, 293, 76
341, 294, 174
367, 296, 174
111, 298, 73
155, 300, 204
193, 300, 65
120, 304, 67
215, 307, 224
266, 307, 150
384, 312, 45
115, 314, 66
247, 315, 53
255, 321, 53
223, 323, 210
331, 327, 54
122, 331, 197
255, 331, 56
239, 332, 65
248, 337, 59
195, 343, 191
210, 345, 191
359, 348, 50
170, 350, 57
307, 358, 187
136, 360, 63
265, 360, 46
238, 363, 193
252, 366, 49
284, 374, 186
314, 374, 83
219, 386, 40
286, 386, 189
259, 390, 181
291, 398, 199
266, 407, 11
402, 411, 59
361, 413, 73
280, 414, 162
94, 414, 78
214, 417, 176
250, 422, 166
233, 423, 171
360, 427, 197
240, 431, 167
250, 431, 162
373, 432, 80
151, 441, 51
349, 443, 89
137, 444, 59
357, 455, 204
172, 457, 36
123, 463, 69
317, 464, 121
237, 472, 19
183, 475, 172
271, 475, 150
373, 475, 210
402, 477, 206
167, 479, 176
235, 488, 158
294, 492, 130
139, 497, 40
133, 507, 235
292, 512, 241
162, 513, 143
185, 514, 148
224, 524, 147
292, 528, 132
121, 529, 226
381, 541, 233
348, 543, 226
311, 558, 121
103, 561, 233
257, 563, 255
247, 581, 134
312, 597, 239
