247, 27, 113
208, 44, 239
174, 97, 102
254, 88, 112
155, 128, 231
179, 126, 100
367, 99, 33
224, 135, 101
205, 149, 231
138, 173, 91
317, 147, 33
181, 198, 80
192, 200, 80
219, 197, 226
234, 197, 239
158, 215, 76
142, 219, 77
124, 233, 80
171, 227, 211
292, 211, 46
263, 222, 69
196, 279, 50
110, 300, 66
265, 279, 185
256, 283, 183
145, 306, 50
102, 318, 60
136, 331, 184
95, 349, 39
376, 305, 166
266, 326, 167
305, 319, 29
165, 346, 173
113, 362, 170
320, 335, 161
360, 329, 161
198, 360, 169
309, 369, 153
