173, 151, 112
209, 159, 20
255, 159, 33
38, 208, 86
198, 198, 17
196, 208, 110
123, 226, 88
112, 229, 224
172, 229, 239
216, 225, 135
187, 234, 95
148, 244, 85
188, 244, 255
173, 255, 230
208, 265, 87
91, 293, 79
295, 249, 178
210, 273, 79
202, 277, 83
213, 289, 70
220, 287, 64
226, 302, 185
316, 291, 64
181, 326, 208
196, 325, 73
44, 359, 80
83, 367, 207
126, 358, 72
28, 385, 207
170, 361, 66
276, 353, 69
153, 386, 66
262, 368, 72
111, 407, 66
202, 390, 193
118, 417, 196
180, 409, 192
222, 410, 197
209, 467, 64
159, 484, 59
265, 472, 202
208, 488, 191
224, 493, 193
323, 471, 202
150, 519, 186
243, 505, 196
186, 546, 179
273, 538, 200
269, 549, 184
105, 599, 165
163, 589, 170
291, 563, 133
220, 595, 169
241, 604, 165
274, 605, 16
180, 627, 159
