187, 124, 115
296, 121, 29
292, 146, 150
125, 159, 229
155, 182, 236
267, 206, 30
112, 222, 83
290, 222, 157
230, 253, 114
247, 256, 26
279, 257, 152
188, 277, 75
221, 280, 84
321, 293, 40
234, 301, 62
265, 306, 38
242, 317, 42
141, 325, 198
232, 323, 58
241, 341, 44
406, 345, 161
157, 357, 68
319, 359, 40
357, 374, 167
299, 378, 170
334, 378, 170
239, 385, 37
212, 391, 50
194, 416, 57
187, 431, 77
307, 429, 163
198, 438, 62
276, 441, 160
354, 438, 163
159, 454, 84
237, 456, 165
162, 468, 208
185, 467, 226
382, 461, 154
220, 472, 131
339, 467, 155
297, 470, 152
142, 479, 210
153, 505, 221
301, 500, 141
276, 508, 11
254, 511, 143
332, 507, 140
179, 517, 236
399, 508, 145
288, 521, 144
200, 527, 3
242, 554, 131
375, 554, 130
320, 582, 125
185, 595, 251
332, 597, 255
