286, -17, 0
163, -20, 97
321, -12, 132
192, -16, 231
135, 2, 89
326, 41, 133
129, 42, 218
342, 62, 136
290, 66, 252
202, 76, 225
361, 87, 144
178, 101, 88
279, 107, 250
333, 128, 139
358, 130, 37
235, 152, 85
362, 164, 158
340, 172, 37
323, 186, 134
150, 181, 84
351, 192, 162
230, 188, 75
279, 205, 235
317, 218, 105
313, 243, 55
266, 244, 63
211, 247, 72
131, 262, 210
252, 267, 57
372, 287, 42
266, 286, 185
316, 289, 46
178, 287, 74
325, 309, 175
231, 318, 51
197, 318, 64
417, 330, 165
131, 323, 81
194, 357, 63
366, 366, 163
174, 358, 78
433, 383, 148
192, 384, 55
163, 383, 204
432, 403, 142
310, 399, 156
363, 401, 149
192, 397, 247
219, 400, 161
176, 402, 225
246, 406, 160
328, 419, 145
416, 424, 139
216, 416, 131
168, 430, 240
303, 440, 142
267, 439, 141
