279, 66, 142
236, 82, 128
315, 107, 30
244, 140, 133
206, 173, 108
248, 180, 29
185, 183, 239
307, 201, 39
298, 211, 39
161, 210, 84
190, 214, 246
324, 236, 167
217, 234, 30
202, 234, 12
204, 248, 82
364, 270, 168
155, 262, 211
228, 268, 44
200, 267, 80
205, 279, 67
263, 285, 167
304, 295, 166
204, 298, 72
251, 304, 40
156, 298, 208
225, 311, 61
348, 329, 163
238, 328, 55
249, 348, 50
337, 358, 156
272, 361, 160
305, 370, 148
236, 374, 216
286, 386, 127
328, 388, 140
221, 400, 226
342, 411, 131
306, 419, 117
199, 423, 223
238, 438, 99
