293, 212, 228
405, 213, 19
283, 222, 94
380, 239, 110
332, 248, 91
377, 255, 2
485, 254, 173
399, 259, 132
485, 272, 174
210, 284, 217
401, 284, 112
312, 287, 80
270, 289, 82
399, 300, 53
213, 306, 83
366, 305, 74
336, 336, 67
467, 335, 54
440, 343, 56
384, 348, 50
254, 351, 80
306, 361, 68
429, 385, 180
290, 394, 62
439, 395, 183
271, 412, 71
348, 414, 45
442, 413, 176
326, 422, 48
456, 423, 176
390, 435, 24
330, 437, 43
270, 440, 64
471, 437, 174
419, 441, 157
483, 441, 182
264, 448, 72
336, 449, 178
234, 457, 224
272, 464, 163
455, 462, 151
328, 469, 172
371, 469, 167
256, 473, 5
306, 473, 169
270, 474, 140
335, 494, 162
400, 496, 151
301, 505, 153
266, 523, 15
292, 534, 144
363, 548, 140
