219, -26, 115
157, -17, 237
214, 3, 255
349, 19, 32
346, 36, 156
216, 31, 111
248, 57, 128
302, 66, 36
371, 88, 37
147, 81, 86
322, 124, 47
116, 120, 78
237, 130, 45
235, 140, 44
106, 145, 74
320, 155, 52
384, 159, 38
265, 165, 170
261, 174, 164
129, 172, 60
343, 182, 48
304, 181, 70
281, 184, 100
411, 194, 170
337, 206, 58
143, 208, 45
87, 208, 66
267, 217, 118
300, 228, 93
212, 232, 17
353, 240, 86
395, 245, 155
358, 252, 116
336, 252, 209
254, 258, 233
182, 263, 23
396, 283, 131
248, 278, 129
326, 282, 230
174, 277, 163
383, 291, 114
239, 288, 246
224, 293, 136
243, 301, 127
213, 306, 253
362, 317, 243
149, 321, 145
364, 330, 109
217, 325, 133
106, 328, 145
143, 341, 134
347, 360, 238
155, 370, 126
161, 378, 127
284, 386, 241
325, 395, 115
374, 399, 112
351, 406, 244
298, 413, 116
183, 409, 121
239, 414, 245
279, 426, 244
223, 435, 250
