194, 126, 251
304, 148, 32
212, 149, 8
290, 152, 151
245, 164, 139
318, 177, 158
116, 185, 225
204, 190, 116
263, 197, 24
195, 214, 0
127, 219, 228
111, 245, 95
189, 258, 253
101, 266, 224
309, 268, 44
360, 281, 169
251, 296, 46
176, 313, 3
88, 320, 218
189, 328, 54
215, 331, 154
176, 343, 83
187, 346, 68
295, 346, 52
186, 357, 73
177, 377, 82
284, 397, 55
190, 402, 85
250, 407, 69
115, 421, 101
155, 425, 214
288, 438, 61
217, 440, 84
301, 460, 53
360, 474, 34
102, 481, 231
306, 482, 52
251, 515, 216
317, 515, 138
292, 518, 237
121, 520, 245
168, 528, 228
199, 529, 227
