296, 101, 35
329, 133, 165
284, 136, 158
262, 165, 151
207, 181, 91
135, 195, 70
220, 199, 96
180, 201, 219
266, 209, 154
244, 230, 109
334, 237, 43
209, 242, 12
342, 250, 172
239, 246, 74
194, 249, 202
215, 250, 220
243, 255, 58
245, 278, 46
193, 291, 51
207, 295, 184
216, 299, 47
358, 321, 28
342, 323, 166
122, 314, 54
173, 321, 48
236, 342, 173
407, 361, 152
215, 362, 37
332, 373, 158
364, 379, 154
302, 378, 159
232, 385, 168
149, 382, 171
219, 389, 169
375, 401, 139
277, 401, 153
298, 405, 150
