285, 50, 148
140, 179, 122
356, 47, 36
316, 104, 39
355, 95, 40
283, 158, 39
225, 235, 255
270, 203, 41
390, 123, 170
272, 226, 52
321, 203, 60
250, 259, 45
251, 279, 102
354, 208, 63
252, 289, 103
242, 304, 108
383, 223, 65
177, 371, 249
322, 285, 85
424, 221, 62
389, 255, 71
361, 279, 78
321, 316, 213
196, 412, 4
430, 283, 198
334, 352, 99
205, 447, 15
361, 360, 93
231, 459, 13
374, 365, 84
215, 483, 24
388, 362, 77
185, 506, 25
421, 345, 202
255, 469, 17
302, 440, 1
360, 403, 111
250, 481, 150
346, 415, 231
317, 436, 255
255, 497, 22
343, 436, 9
369, 423, 7
249, 518, 30
388, 421, 193
304, 484, 24
235, 541, 31
423, 423, 184
399, 448, 155
309, 513, 33
430, 447, 167
334, 532, 164
341, 544, 34
390, 532, 147
