172, -21, 117
283, -24, 146
252, -17, 21
173, 0, 109
317, 1, 35
301, 8, 155
155, 26, 241
246, 60, 143
233, 65, 25
296, 76, 43
254, 104, 155
177, 116, 98
277, 115, 49
178, 135, 247
222, 137, 131
210, 144, 24
92, 158, 90
173, 160, 0
277, 153, 62
236, 160, 154
265, 169, 82
205, 175, 38
246, 173, 181
99, 186, 83
304, 173, 61
196, 185, 88
238, 183, 159
247, 188, 114
222, 197, 191
363, 186, 48
205, 202, 207
323, 200, 60
403, 195, 174
145, 219, 213
309, 208, 70
164, 232, 219
213, 232, 226
104, 243, 213
265, 247, 103
312, 245, 79
172, 259, 233
141, 265, 230
267, 270, 220
314, 271, 80
224, 281, 238
332, 290, 164
305, 295, 239
358, 291, 176
115, 312, 228
414, 292, 158
158, 314, 239
239, 307, 116
269, 305, 237
338, 299, 144
180, 317, 243
380, 301, 157
149, 345, 247
312, 334, 117
355, 331, 130
180, 350, 251
109, 363, 240
404, 347, 123
197, 367, 255
181, 385, 136
400, 369, 3
158, 389, 254
207, 385, 127
250, 387, 120
146, 399, 130
197, 404, 125
229, 402, 126
208, 404, 253
142, 412, 253
204, 423, 123
