337, 175, 39
231, 184, 80
322, 183, 135
277, 199, 236
353, 198, 163
323, 213, 124
206, 244, 76
312, 236, 63
267, 243, 68
314, 247, 56
255, 263, 64
179, 287, 79
267, 283, 191
371, 285, 48
317, 292, 48
196, 317, 68
230, 314, 57
325, 308, 180
417, 329, 167
173, 356, 82
188, 355, 68
366, 367, 166
191, 382, 57
155, 387, 210
431, 376, 149
188, 396, 250
169, 404, 223
219, 400, 163
310, 399, 162
365, 397, 152
243, 408, 160
216, 415, 136
432, 398, 141
328, 420, 150
416, 420, 140
266, 439, 146
179, 447, 2
302, 439, 148
231, 447, 132
361, 449, 137
250, 477, 9
297, 473, 136
434, 464, 126
198, 495, 131
369, 490, 127
264, 510, 128
223, 527, 0
303, 524, 3
398, 523, 121
318, 537, 130
360, 535, 252
277, 546, 127
353, 544, 124
342, 623, 249
322, 634, 119
