340, 161, 106
297, 207, 229
408, 213, 20
284, 223, 93
332, 247, 92
393, 257, 123
215, 277, 221
401, 278, 113
312, 286, 83
270, 290, 84
214, 309, 88
399, 301, 55
360, 305, 73
336, 338, 66
255, 350, 80
386, 349, 50
307, 360, 70
397, 375, 179
388, 378, 45
290, 395, 60
271, 412, 74
348, 416, 45
271, 438, 63
390, 437, 26
415, 440, 162
231, 450, 222
333, 450, 178
274, 458, 156
265, 462, 248
328, 463, 174
368, 468, 171
220, 477, 244
305, 473, 171
332, 493, 163
226, 502, 8
302, 498, 155
397, 498, 154
214, 512, 8
234, 518, 142
267, 525, 15
287, 534, 144
354, 555, 143
