380, 100, 155
238, 108, 111
185, 116, 234
221, 136, 243
275, 142, 126
260, 154, 3
301, 157, 136
292, 169, 19
121, 175, 220
261, 195, 123
204, 204, 231
223, 205, 243
361, 226, 165
403, 229, 43
165, 244, 86
184, 267, 219
338, 273, 172
237, 289, 252
183, 298, 81
236, 312, 4
205, 317, 220
431, 317, 43
125, 324, 210
229, 330, 2
262, 331, 42
327, 331, 178
215, 340, 237
184, 342, 209
277, 350, 163
202, 353, 222
235, 366, 37
374, 367, 45
281, 373, 170
159, 375, 209
231, 374, 51
225, 378, 85
397, 382, 44
