274, 121, 16
208, 112, 248
276, 137, 140
159, 117, 93
318, 181, 38
226, 164, 6
259, 178, 32
169, 176, 228
305, 215, 48
211, 206, 18
194, 225, 5
361, 275, 50
143, 226, 215
196, 241, 63
210, 256, 61
184, 254, 67
151, 263, 201
161, 268, 214
101, 259, 52
153, 273, 205
169, 280, 113
134, 273, 12
307, 326, 62
173, 299, 104
317, 362, 58
195, 336, 92
53, 311, 42
63, 323, 169
151, 344, 223
284, 404, 71
107, 390, 4
295, 438, 68
233, 428, 93
220, 438, 216
74, 413, 19
276, 463, 221
116, 441, 2
242, 483, 233
262, 496, 113
175, 479, 234
239, 500, 241
229, 500, 240
268, 514, 114
228, 512, 243
163, 501, 244
241, 534, 245
124, 544, 3
