373, -31, 157
149, 56, 234
234, 54, 13
85, 75, 231
155, 75, 101
341, 70, 37
82, 99, 96
175, 120, 236
200, 121, 2
409, 118, 167
277, 135, 45
336, 132, 45
201, 153, 18
252, 154, 53
205, 171, 86
217, 171, 70
300, 192, 61
326, 191, 54
185, 204, 88
100, 225, 220
357, 216, 49
246, 239, 83
126, 259, 224
302, 245, 73
421, 254, 42
324, 273, 68
103, 296, 235
222, 290, 89
181, 302, 102
356, 287, 48
217, 308, 213
339, 304, 70
110, 346, 244
354, 328, 73
365, 345, 66
127, 366, 123
141, 370, 241
370, 359, 128
339, 366, 223
395, 367, 145
189, 385, 235
305, 394, 227
328, 393, 237
354, 397, 254
145, 418, 251
134, 419, 121
218, 414, 238
