242, 61, 239
341, 87, 26
193, 92, 89
282, 120, 113
386, 129, 161
321, 141, 39
230, 137, 226
350, 146, 40
273, 155, 16
431, 173, 41
209, 161, 81
309, 195, 53
273, 194, 69
398, 202, 47
209, 194, 211
272, 211, 77
287, 214, 170
280, 226, 71
374, 252, 55
163, 251, 210
351, 285, 63
379, 296, 55
310, 300, 77
336, 301, 70
179, 293, 84
267, 300, 83
174, 305, 210
358, 343, 66
178, 335, 90
238, 346, 213
379, 375, 57
159, 366, 219
364, 387, 76
386, 395, 57
188, 385, 224
380, 408, 75
275, 410, 217
186, 408, 238
313, 417, 215
368, 429, 212
232, 424, 233
167, 425, 242
337, 436, 222
242, 434, 242
287, 438, 229
238, 441, 243
343, 451, 239
294, 454, 244
350, 465, 245
312, 479, 0
