298, -63, 18
362, -7, 154
229, -1, 126
322, 6, 146
242, 14, 125
155, 15, 236
170, 32, 241
199, 46, 104
155, 50, 94
406, 61, 30
430, 63, 32
343, 71, 34
417, 73, 158
283, 70, 26
162, 67, 232
221, 72, 104
404, 83, 34
382, 90, 36
276, 97, 33
378, 100, 164
171, 103, 226
364, 125, 41
260, 127, 136
243, 154, 56
427, 171, 36
240, 166, 66
358, 172, 51
245, 175, 56
164, 174, 64
206, 183, 59
238, 184, 58
387, 190, 42
363, 190, 177
301, 190, 54
274, 193, 60
290, 201, 61
261, 210, 70
382, 220, 47
239, 218, 183
279, 222, 189
352, 226, 51
246, 227, 189
403, 237, 42
327, 244, 58
247, 245, 187
289, 259, 68
248, 262, 180
369, 268, 55
213, 271, 33
265, 273, 109
398, 288, 49
314, 287, 71
420, 293, 41
141, 292, 51
298, 298, 195
178, 308, 40
232, 313, 10
163, 312, 42
247, 321, 151
208, 327, 30
300, 333, 201
259, 341, 131
238, 341, 248
224, 345, 165
314, 352, 90
184, 350, 168
156, 352, 170
211, 356, 163
431, 365, 130
194, 358, 18
400, 383, 211
251, 386, 130
183, 387, 154
