212, 31, 134
200, 45, 120
299, 62, 28
326, 78, 157
301, 105, 37
333, 138, 166
288, 140, 158
266, 168, 153
208, 181, 89
404, 197, 169
141, 198, 71
184, 206, 219
266, 209, 154
243, 230, 108
106, 231, 198
246, 238, 111
336, 240, 44
242, 246, 83
201, 249, 208
216, 250, 224
343, 250, 173
244, 261, 51
245, 279, 47
198, 294, 51
206, 295, 186
218, 299, 49
125, 315, 56
359, 321, 29
178, 323, 49
343, 323, 167
235, 343, 174
406, 359, 154
120, 361, 42
216, 364, 36
331, 372, 160
304, 380, 161
364, 380, 155
150, 383, 171
232, 385, 167
220, 391, 168
277, 401, 156
375, 402, 143
298, 405, 152
189, 410, 168
347, 412, 139
164, 413, 161
230, 415, 154
266, 428, 143
315, 436, 132
211, 443, 150
172, 444, 151
238, 445, 142
388, 450, 135
166, 458, 141
141, 482, 135
