267, 51, 24
285, 58, 149
247, 109, 39
292, 114, 38
260, 131, 164
164, 138, 91
223, 141, 135
282, 142, 48
298, 146, 44
97, 163, 85
291, 177, 50
198, 181, 71
100, 190, 85
156, 200, 64
80, 201, 214
296, 205, 52
341, 206, 174
277, 212, 62
123, 216, 71
197, 219, 199
249, 223, 77
191, 225, 187
293, 249, 65
129, 256, 78
169, 256, 148
213, 258, 107
255, 271, 92
311, 271, 57
132, 276, 227
329, 278, 44
282, 280, 84
131, 284, 229
108, 286, 211
304, 294, 76
85, 302, 215
308, 308, 75
336, 318, 170
108, 320, 240
323, 322, 156
300, 327, 213
125, 332, 248
275, 334, 214
84, 339, 238
338, 342, 130
277, 360, 233
246, 361, 228
187, 377, 118
113, 378, 253
192, 409, 240
149, 412, 247
222, 469, 115
