163, 119, 116
93, 124, 106
122, 157, 99
212, 160, 122
37, 165, 99
83, 186, 91
223, 184, 116
229, 202, 108
185, 213, 232
14, 222, 87
232, 226, 85
335, 225, 165
240, 232, 73
243, 246, 49
184, 249, 68
101, 267, 74
28, 269, 218
50, 270, 88
68, 276, 80
138, 319, 44
53, 333, 89
412, 332, 151
67, 339, 57
352, 339, 153
53, 359, 234
376, 359, 144
40, 366, 243
66, 367, 162
168, 366, 166
87, 376, 161
24, 378, 244
395, 375, 13
290, 379, 146
119, 386, 154
237, 389, 147
354, 389, 139
169, 400, 148
247, 406, 136
146, 416, 140
393, 421, 137
240, 427, 136
337, 435, 133
67, 443, 127
351, 469, 129
88, 478, 4
112, 488, 130
341, 486, 3
253, 495, 128
134, 501, 3
173, 513, 127
