385, 26, 6
288, 28, 2
261, 48, 128
161, 111, 244
271, 111, 126
128, 119, 110
169, 138, 244
175, 163, 107
351, 191, 142
219, 202, 241
309, 206, 135
150, 218, 232
294, 218, 120
154, 236, 99
310, 236, 121
101, 245, 100
170, 248, 100
289, 249, 1
332, 251, 24
127, 258, 228
157, 259, 225
287, 259, 17
180, 262, 225
279, 268, 11
226, 270, 104
346, 271, 151
263, 272, 246
489, 274, 156
269, 278, 3
200, 279, 229
231, 282, 235
312, 284, 154
283, 290, 138
80, 293, 106
102, 301, 233
141, 308, 242
222, 308, 247
477, 312, 27
456, 319, 148
304, 324, 139
131, 327, 247
409, 334, 145
244, 340, 2
265, 341, 131
166, 369, 255
113, 390, 252
176, 400, 129
409, 405, 133
125, 439, 128
194, 447, 4
236, 448, 3
213, 455, 133
264, 455, 129
349, 462, 126
