297, 88, 5
118, 103, 3
146, 115, 131
110, 117, 125
213, 119, 136
238, 128, 8
302, 135, 136
209, 142, 132
149, 146, 0
334, 150, 10
289, 154, 136
385, 166, 138
274, 174, 134
432, 189, 12
309, 197, 134
74, 209, 246
195, 214, 122
114, 220, 116
221, 237, 122
239, 242, 2
368, 243, 16
211, 265, 112
64, 276, 105
215, 279, 248
264, 285, 130
157, 287, 104
92, 298, 231
197, 299, 100
388, 299, 149
448, 338, 17
237, 345, 6
195, 348, 78
272, 355, 22
200, 366, 30
289, 367, 152
191, 374, 30
251, 390, 151
178, 393, 240
454, 393, 141
227, 399, 145
419, 413, 137
133, 414, 230
307, 415, 141
152, 425, 244
371, 429, 136
236, 431, 132
96, 439, 239
376, 450, 130
223, 473, 1
279, 475, 130
