385, 16, 4
86, 17, 116
327, 17, 128
406, 41, 3
445, 52, 132
234, 54, 116
87, 64, 240
248, 68, 248
138, 76, 110
318, 80, 127
247, 84, 252
378, 96, 6
355, 108, 131
120, 112, 238
269, 116, 253
213, 126, 112
380, 135, 13
117, 138, 104
163, 145, 239
466, 147, 16
199, 150, 241
377, 150, 137
321, 160, 7
253, 185, 116
120, 199, 94
256, 208, 112
478, 211, 150
358, 212, 26
159, 214, 231
228, 215, 242
186, 220, 97
410, 228, 30
157, 240, 229
406, 252, 159
25, 254, 98
414, 262, 45
480, 262, 34
21, 274, 102
304, 275, 103
163, 280, 218
449, 317, 49
73, 327, 221
89, 331, 221
221, 342, 219
318, 354, 105
69, 369, 232
250, 374, 233
281, 379, 236
114, 381, 237
318, 381, 233
159, 382, 238
414, 387, 240
220, 402, 242
360, 404, 245
397, 415, 251
306, 417, 249
129, 424, 249
277, 427, 118
200, 431, 245
