254, 43, 5
202, 53, 1
287, 54, 135
252, 74, 130
208, 122, 0
99, 164, 97
471, 180, 36
378, 191, 34
401, 199, 160
147, 223, 226
130, 248, 67
239, 252, 42
175, 258, 57
287, 267, 71
493, 267, 32
325, 271, 64
566, 273, 155
446, 278, 42
261, 285, 181
170, 288, 50
356, 292, 65
408, 293, 51
270, 301, 133
153, 304, 58
299, 314, 102
252, 317, 244
327, 331, 93
375, 330, 72
210, 345, 25
453, 350, 56
487, 370, 49
290, 375, 117
214, 389, 17
499, 388, 56
171, 394, 165
532, 398, 127
570, 410, 126
512, 412, 235
246, 420, 140
457, 424, 224
365, 428, 226
