506, 25, 17
433, 35, 19
300, 54, 131
230, 54, 254
500, 72, 23
183, 62, 243
232, 66, 120
469, 83, 150
386, 83, 17
545, 98, 153
415, 95, 145
188, 102, 107
205, 112, 245
215, 119, 108
390, 134, 147
525, 139, 25
381, 139, 24
260, 137, 1
204, 137, 100
324, 143, 138
491, 176, 27
417, 176, 156
220, 172, 94
206, 177, 225
526, 200, 154
263, 204, 254
129, 215, 73
283, 222, 113
205, 231, 62
281, 238, 36
257, 238, 224
230, 240, 52
288, 243, 30
177, 262, 56
161, 264, 64
264, 275, 34
245, 277, 44
229, 294, 181
435, 309, 160
430, 331, 153
314, 336, 156
223, 335, 30
575, 349, 15
568, 372, 143
450, 372, 150
254, 375, 158
424, 387, 145
298, 399, 146
385, 403, 139
549, 410, 137
475, 409, 142
424, 439, 136
349, 437, 134
495, 453, 130
409, 477, 129
