356, 8, 7
423, 12, 4
353, 17, 138
110, 41, 252
118, 67, 121
281, 67, 13
102, 70, 251
148, 78, 120
246, 88, 134
59, 97, 245
97, 109, 115
370, 120, 146
163, 168, 114
246, 168, 17
158, 185, 107
447, 195, 34
13, 209, 221
212, 214, 121
209, 227, 15
349, 227, 163
448, 230, 40
121, 235, 86
227, 235, 135
244, 240, 148
389, 247, 36
37, 253, 83
208, 254, 46
27, 257, 83
107, 257, 216
452, 258, 165
187, 259, 76
471, 262, 167
168, 267, 73
232, 271, 45
139, 275, 74
184, 280, 66
77, 284, 84
211, 289, 53
92, 298, 81
417, 299, 25
407, 302, 26
442, 311, 156
402, 312, 26
257, 317, 44
33, 320, 215
248, 324, 177
430, 327, 154
406, 333, 24
426, 347, 156
189, 351, 50
124, 355, 82
157, 355, 64
381, 377, 14
406, 377, 148
89, 381, 89
450, 382, 16
133, 388, 82
131, 398, 84
141, 399, 68
71, 400, 219
211, 400, 173
186, 403, 33
139, 433, 63
181, 433, 165
210, 433, 164
443, 437, 134
89, 441, 222
320, 445, 153
420, 445, 133
123, 451, 238
151, 452, 146
267, 460, 149
412, 462, 128
94, 465, 245
14, 470, 245
229, 477, 141
376, 481, 130
314, 485, 137
240, 489, 135
359, 489, 255
