361, 51, 12
384, 58, 140
148, 62, 115
234, 63, 3
379, 78, 18
145, 85, 110
268, 94, 134
171, 112, 242
225, 112, 119
469, 125, 156
393, 128, 151
131, 133, 97
173, 138, 95
203, 147, 242
196, 163, 80
77, 165, 93
221, 168, 4
225, 183, 32
250, 190, 35
209, 191, 4
111, 192, 76
73, 198, 83
237, 210, 166
123, 215, 50
216, 217, 23
177, 221, 27
87, 222, 72
192, 225, 171
456, 236, 162
264, 237, 157
374, 238, 162
94, 250, 40
73, 252, 83
86, 270, 54
342, 277, 152
95, 282, 151
82, 283, 217
235, 283, 147
426, 284, 153
177, 285, 148
58, 287, 216
149, 295, 142
305, 296, 145
121, 297, 139
354, 298, 145
72, 306, 253
271, 307, 140
427, 315, 147
84, 316, 121
31, 317, 237
285, 318, 137
391, 322, 144
53, 323, 247
280, 330, 134
216, 340, 133
179, 342, 129
345, 347, 134
421, 362, 137
140, 388, 121
259, 388, 125
375, 402, 128
189, 408, 123
268, 425, 119
104, 426, 247
344, 429, 124
208, 430, 114
130, 433, 119
255, 436, 250
296, 442, 251
176, 452, 248
143, 454, 249
202, 460, 249
